t_s,Power_W,T_local_C,T_remote_C
1394,1,47.9822200564873,41.0895676989662
1395,1,47.9886302800964,41.0943604838029
1396,1,47.9950327618455,41.0991474802193
1397,1,48.0014275110849,41.1039286952062
1398,1,48.0078145371533,41.1087041357461
1399,1,48.0141938493783,41.113473808813
1400,1,48.0205654570762,41.1182377213724
1401,1,48.026929369552,41.1229958803816
1402,1,48.0332855960996,41.1277482927894
1403,1,48.0396341460015,41.132494965536
1404,1,48.0459750285291,41.1372359055536
1405,1,48.0523082529425,41.1419711197656
1406,1,48.0586338284907,41.1467006150875
1407,1,48.0649517644115,41.151424398426
1408,1,48.0712620699317,41.1561424766798
1409,1,48.0775647542666,41.1608548567392
1410,1,48.0838598266207,41.1655615454859
1411,1,48.0901472961873,41.1702625497937
1412,1,48.0964271721485,41.1749578765278
1413,1,48.1026994636754,41.1796475325453
1414,1,48.1089641799279,41.1843315246948
1415,1,48.1152213300551,41.1890098598169
1416,1,48.1214709231947,41.1936825447437
1417,1,48.1277129684738,41.1983495862992
1418,1,48.133947475008,41.2030109912991
1419,1,48.1401744519021,41.2076667665508
1420,1,48.1463939082501,41.2123169188536
1421,1,48.1526058531348,41.2169614549986
1422,1,48.1588102956279,41.2216003817686
1423,1,48.1650072447905,41.2262337059382
1424,1,48.1711967096724,41.2308614342739
1425,1,48.1773786993128,41.2354835735339
1426,1,48.1835532227398,41.2401001304685
1427,1,48.1897202889705,41.2447111118196
1428,1,48.1958799070113,41.249316524321
1429,1,48.2020320858577,41.2539163746985
1430,1,48.2081768344941,41.2585106696695
1431,1,48.2143141618945,41.2630994159436
1432,1,48.2204440770216,41.2676826202222
1433,1,48.2265665888275,41.2722602891985
1434,1,48.2326817062535,41.2768324295576
1435,1,48.2387894382301,41.2813990479768
1436,1,48.2448897936769,41.285960151125
1437,1,48.2509827815028,41.2905157456633
1438,1,48.257068410606,41.2950658382446
1439,1,48.2631466898739,41.2996104355137
1440,1,48.2692176281831,41.3041495441077
1441,1,48.2752812343996,41.3086831706553
1442,1,48.2813375173786,41.3132113217775
1443,1,48.2873864859647,41.3177340040871
1444,1,48.2934281489916,41.3222512241889
1445,1,48.2994625152827,41.32676298868
1446,1,48.3054895936504,41.3312693041492
1447,1,48.3115093928966,41.3357701771775
1448,1,48.3175219218126,41.3402656143379
1449,1,48.323527189179,41.3447556221956
1450,1,48.3295252037659,41.3492402073077
1451,1,48.3355159743327,41.3537193762235
1452,1,48.3414995096282,41.3581931354842
1453,1,48.3474758183909,41.3626614916234
1454,1,48.3534449093483,41.3671244511666
1455,1,48.3594067912178,41.3715820206314
1456,1,48.3653614727059,41.3760342065276
1457,1,48.371308962509,41.3804810153572
1458,1,48.3772492693125,41.3849224536143
1459,1,48.3831824017917,41.389358527785
1460,1,48.3891083686114,41.3937892443479
1461,1,48.3950271784256,41.3982146097733
1462,1,48.4009388398782,41.4026346305243
1463,1,48.4068433616026,41.4070493130555
1464,1,48.4127407522216,41.4114586638144
1465,1,48.4186310203476,41.4158626892401
1466,1,48.424514174583,41.4202613957644
1467,1,48.4303902235192,41.424654789811
1468,1,48.4362591757377,41.429042877796
1469,1,48.4421210398094,41.4334256661278
1470,1,48.447975824295,41.4378031612069
1471,1,48.4538235377446,41.4421753694262
1472,1,48.4596641886983,41.4465422971708
1473,1,48.4654977856857,41.4509039508181
1474,1,48.4713243372261,41.4552603367379
1475,1,48.4771438518285,41.4596114612922
1476,1,48.4829563379918,41.4639573308352
1477,1,48.4887618042043,41.4682979517138
1478,1,48.4945602589445,41.4726333302669
1479,1,48.5003517106802,41.4769634728258
1480,1,48.5061361678693,41.4812883857142
1481,1,48.5119136389593,41.4856080752483
1482,1,48.5176841323877,41.4899225477363
1483,1,48.5234476565815,41.4942318094793
1484,1,48.5292042199577,41.4985358667703
1485,1,48.5349538309233,41.5028347258949
1486,1,48.5406964978749,41.5071283931312
1487,1,48.5464322291989,41.5114168747497
1488,1,48.5521610332719,41.5157001770131
1489,1,48.5578829184602,41.5199783061768
1490,1,48.5635978931198,41.5242512684885
1491,1,48.5693059655969,41.5285190701884
1492,1,48.5750071442276,41.5327817175091
1493,1,48.5807014373377,41.5370392166758
1494,1,48.5863888532432,41.5412915739062
1495,1,48.59206940025,41.5455387954102
1496,1,48.5977430866537,41.5497808873906
1497,1,48.6034099207403,41.5540178560423
1498,1,48.6090699107855,41.5582497075531
1499,1,48.6147230650551,41.5624764481032
1500,1,48.620369391805,41.5666980838651
1501,1,48.6260088992809,41.5709146210042
1502,1,48.6316415957189,41.5751260656782
1503,1,48.6372674893447,41.5793324240375
1504,1,48.6428865883744,41.583533702225
1505,1,48.6484989010141,41.5877299063762
1506,1,48.65410443546,41.5919210426192
1507,1,48.6597031998983,41.5961071170748
1508,1,48.6652952025054,41.6002881358562
1509,1,48.6708804514478,41.6044641050693
1510,1,48.6764589548822,41.6086350308127
1511,1,48.6820307209554,41.6128009191776
1512,1,48.6875957578043,41.6169617762477
1513,1,48.693154073556,41.6211176080997
1514,1,48.6987056763279,41.6252684208026
1515,1,48.7042505742275,41.6294142204181
1516,1,48.7097887753524,41.6335550130009
1517,1,48.7153202877907,41.6376908045981
1518,1,48.7208451196205,41.6418216012495
1519,1,48.7263632789101,41.6459474089878
1520,1,48.7318747737184,41.6500682338382
1521,1,48.7373796120942,41.6541840818187
1522,1,48.7428778020767,41.6582949589401
1523,1,48.7483693516954,41.6624008712059
1524,1,48.7538542689702,41.6665018246123
1525,1,48.7593325619111,41.6705978251482
1526,1,48.7648042385187,41.6746888787956
1527,1,48.7702693067837,41.6787749915289
1528,1,48.7757277746872,41.6828561693154
1529,1,48.7811796502007,41.6869324181152
1530,1,48.7866249412862,41.6910037438813
1531,1,48.7920636558958,41.6950701525593
1532,1,48.7974958019722,41.6991316500879
1533,1,48.8029213874484,41.7031882423984
1534,1,48.808340420248,41.707239935415
1535,1,48.8137529082849,41.7112867350547
1536,1,48.8191588594633,41.7153286472276
1537,1,48.8245582816781,41.7193656778363
1538,1,48.8299511828146,41.7233978327764
1539,1,48.8353375707485,41.7274251179366
1540,1,48.840717453346,41.7314475391982
1541,1,48.8460908384638,41.7354651024355
1542,1,48.8514577339493,41.7394778135158
1543,1,48.8568181476401,41.7434856782991
1544,1,48.8621720873646,41.7474887026386
1545,1,48.8675195609417,41.7514868923801
1546,1,48.8728605761806,41.7554802533627
1547,1,48.8781951408814,41.7594687914181
1548,1,48.8835232628347,41.7634525123713
1549,1,48.8888449498215,41.7674314220399
1550,1,48.8941602096136,41.7714055262348
1551,1,48.8994690499734,41.7753748307597
1552,1,48.9047714786539,41.7793393414114
1553,1,48.9100675033987,41.7832990639795
1554,1,48.9153571319419,41.7872540042468
1555,1,48.9206403720087,41.7912041679892
1556,1,48.9259172313145,41.7951495609752
1557,1,48.9311877175656,41.7990901889669
1558,1,48.936451838459,41.803026057719
1559,1,48.9417096016824,41.8069571729794
1560,1,48.9469610149142,41.8108835404891
1561,1,48.9522060858234,41.8148051659822
1562,1,48.95744482207,41.8187220551856
1563,1,48.9626772313046,41.8226342138198
1564,1,48.9679033211684,41.8265416475978
1565,1,48.9731230992937,41.8304443622261
1566,1,48.9783365733033,41.8343423634042
1567,1,48.9835437508109,41.8382356568247
1568,1,48.9887446394212,41.8421242481732
1569,1,48.9939392467293,41.8460081431288
1570,1,48.9991275803215,41.8498873473633
1571,1,49.0043096477748,41.853761866542
1572,1,49.009485456657,41.8576317063231
1573,1,49.0146550145267,41.8614968723582
1574,1,49.0198183289336,41.8653573702918
1575,1,49.0249754074182,41.8692132057618
1576,1,49.0301262575118,41.8730643843993
1577,1,49.0352708867366,41.8769109118284
1578,1,49.0404093026057,41.8807527936667
1579,1,49.0455415126234,41.8845900355247
1580,1,49.0506675242847,41.8884226430063
1581,1,49.0557873450754,41.8922506217086
1582,1,49.0609009824726,41.896073977222
1583,1,49.0660084439442,41.8998927151301
1584,1,49.071109736949,41.9037068410096
1585,1,49.0762048689369,41.9075163604308
1586,1,49.0812938473489,41.911321278957
1587,1,49.0863766796167,41.9151216021449
1588,1,49.0914533731635,41.9189173355445
1589,1,49.096523935403,41.9227084846989
1590,1,49.1015883737403,41.9264950551448
1591,1,49.1066466955714,41.930277052412
1592,1,49.1116989082836,41.9340544820237
1593,1,49.1167450192549,41.9378273494965
1594,1,49.1217850358547,41.9415956603401
1595,1,49.1268189654433,41.9453594200579
1596,1,49.1318468153724,41.9491186341464
1597,1,49.1368685929844,41.9528733080954
1598,1,49.1418843056132,41.9566234473883
1599,1,49.1468939605837,41.9603690575018
1600,1,49.1518975652119,41.9641101439059
1601,1,49.156895126805,41.967846712064
1602,1,49.1618866526615,41.9715787674331
1603,1,49.1668721500709,41.9753063154633
1604,1,49.1718516263139,41.9790293615983
1605,1,49.1768250886626,41.9827479112753
1606,1,49.1817925443802,41.9864619699248
1607,1,49.186754000721,41.9901715429707
1608,1,49.1917094649308,41.9938766358305
1609,1,49.1966589442465,41.9975772539151
1610,1,49.2016024458962,42.0012734026288
1611,1,49.2065399770994,42.0049650873694
1612,1,49.2114715450668,42.0086523135282
1613,1,49.2163971570004,42.0123350864901
1614,1,49.2213168200936,42.0160134116333
1615,1,49.2262305415309,42.0196872943296
1616,1,49.2311383284884,42.0233567399444
1617,1,49.2360401881333,42.0270217538363
1618,1,49.2409361276242,42.0306823413579
1619,1,49.2458261541112,42.0343385078549
1620,1,49.2507102747355,42.0379902586669
1621,1,49.25558849663,42.0416375991267
1622,1,49.2604608269186,42.045280534561
1623,1,49.265327272717,42.0489190702898
1624,1,49.2701878411321,42.0525532116268
1625,1,49.2750425392621,42.0561829638794
1626,1,49.2798913741968,42.0598083323483
1627,1,49.2847343530174,42.063429322328
1628,1,49.2895714827966,42.0670459391066
1629,1,49.2944027705984,42.0706581879657
1630,1,49.2992282234785,42.0742660741807
1631,1,49.3040478484838,42.0778696030204
1632,1,49.308861652653,42.0814687797474
1633,1,49.313669643016,42.085063609618
1634,1,49.3184718265944,42.088654097882
1635,1,49.3232682104012,42.0922402497828
1636,1,49.3280588014411,42.0958220705577
1637,1,49.3328436067101,42.0993995654376
1638,1,49.3376226331961,42.102972739647
1639,1,49.3423958878781,42.106541598404
1640,1,49.3471633777271,42.1101061469207
1641,1,49.3519251097054,42.1136663904027
1642,1,49.356681090767,42.1172223340493
1643,1,49.3614313278576,42.1207739830536
1644,1,49.3661758279142,42.1243213426024
1645,1,49.3709145978658,42.1278644178762
1646,1,49.3756476446328,42.1314032140492
1647,1,49.3803749751272,42.1349377362896
1648,1,49.385096596253,42.1384679897591
1649,1,49.3898125149053,42.1419939796133
1650,1,49.3945227379714,42.1455157110014
1651,1,49.39922727233,42.1490331890666
1652,1,49.4039261248516,42.1525464189457
1653,1,49.4086193023983,42.1560554057695
1654,1,49.413306811824,42.1595601546625
1655,1,49.4179886599743,42.1630606707429
1656,1,49.4226648536865,42.1665569591229
1657,1,49.4273353997897,42.1700490249084
1658,1,49.4320003051047,42.1735368731992
1659,1,49.4366595764441,42.1770205090889
1660,1,49.4413132206122,42.180499937665
1661,1,49.4459612444053,42.1839751640089
1662,1,49.4506036546112,42.1874461931956
1663,1,49.4552404580096,42.1909130302943
1664,1,49.4598716613721,42.1943756803679
1665,1,49.4644972714621,42.1978341484733
1666,1,49.4691172950348,42.2012884396611
1667,1,49.4737317388372,42.2047385589759
1668,1,49.4783406096082,42.2081845114563
1669,1,49.4829439140785,42.2116263021347
1670,1,49.4875416589709,42.2150639360375
1671,1,49.4921338509997,42.218497418185
1672,1,49.4967204968713,42.2219267535913
1673,1,49.5013016032842,42.2253519472648
1674,1,49.5058771769284,42.2287730042073
1675,1,49.5104472244861,42.2321899294152
1676,1,49.5150117526314,42.2356027278784
1677,1,49.5195707680302,42.2390114045808
1678,1,49.5241242773405,42.2424159645007
1679,1,49.5286722872123,42.2458164126098
1680,1,49.5332148042873,42.2492127538742
1681,1,49.5377518351994,42.2526049932539
1682,1,49.5422833865745,42.2559931357029
1683,1,49.5468094650303,42.2593771861692
1684,1,49.5513300771768,42.2627571495948
1685,1,49.5558452296158,42.2661330309157
1686,1,49.5603549289412,42.2695048350622
1687,1,49.564859181739,42.2728725669584
1688,1,49.5693579945869,42.2762362315224
1689,1,49.5738513740552,42.2795958336665
1690,1,49.5783393267059,42.2829513782971
1691,1,49.5828218590931,42.2863028703145
1692,1,49.5872989777632,42.2896503146133
1693,1,49.5917706892544,42.292993716082
1694,1,49.5962370000972,42.2963330796033
1695,1,49.6006979168141,42.2996684100539
1696,1,49.6051534459199,42.3029997123049
1697,1,49.6096035939214,42.3063269912211
1698,1,49.6140483673174,42.3096502516617
1699,1,49.6184877725992,42.3129694984799
1700,1,49.6229218162499,42.3162847365232
1701,1,49.6273505047451,42.319595970633
1702,1,49.6317738445523,42.3229032056452
1703,1,49.6361918421313,42.3262064463895
1704,1,49.6406045039341,42.3295056976899
1705,1,49.6450118364051,42.3328009643647
1706,1,49.6494138459805,42.3360922512263
1707,1,49.653810539089,42.3393795630811
1708,1,49.6582019221515,42.34266290473
1709,1,49.6625880015812,42.345942280968
1710,1,49.6669687837835,42.3492176965841
1711,1,49.6713442751559,42.3524891563618
1712,1,49.6757144820885,42.3557566650787
1713,1,49.6800794109635,42.3590202275066
1714,1,49.6844390681552,42.3622798484117
1715,1,49.6887934600306,42.3655355325541
1716,1,49.6931425929488,42.3687872846886
1717,1,49.6974864732612,42.3720351095639
1718,1,49.7018251073115,42.3752790119231
1719,1,49.7061585014359,42.3785189965036
1720,1,49.7104866619627,42.381755068037
1721,1,49.7148095952129,42.3849872312493
1722,1,49.7191273074996,42.3882154908606
1723,1,49.7234398051283,42.3914398515856
1724,1,49.727747094397,42.394660318133
1725,1,49.7320491815959,42.3978768952059
1726,1,49.7363460730079,42.4010895875019
1727,1,49.740637774908,42.4042983997127
1728,1,49.7449242935638,42.4075033365244
1729,1,49.7492056352354,42.4107044026175
1730,1,49.7534818061751,42.4139016026669
1731,1,49.7577528126278,42.4170949413415
1732,1,49.7620186608309,42.4202844233051
1733,1,49.7662793570142,42.4234700532155
1734,1,49.7705349073998,42.4266518357248
1735,1,49.7747853182028,42.4298297754799
1736,1,49.7790305956302,42.4330038771217
1737,1,49.7832707458818,42.4361741452856
1738,1,49.78750577515,42.4393405846015
1739,1,49.7917356896194,42.4425031996937
1740,1,49.7959604954675,42.4456619951807
1741,1,49.8001801988641,42.4488169756756
1742,1,49.8043948059717,42.451968145786
1743,1,49.8086043229451,42.4551155101138
1744,1,49.812808755932,42.4582590732553
1745,1,49.8170081110725,42.4613988398015
1746,1,49.8212023944992,42.4645348143376
1747,1,49.8253916123374,42.4676670014433
1748,1,49.8295757707051,42.4707954056928
1749,1,49.8337548757128,42.4739200316549
1750,1,49.8379289334635,42.4770408838927
1751,1,49.842097950053,42.4801579669639
1752,1,49.8462619315698,42.4832712854207
1753,1,49.8504208840948,42.4863808438096
1754,1,49.8545748137018,42.489486646672
1755,1,49.8587237264571,42.4925886985434
1756,1,49.8628676284198,42.4956870039541
1757,1,49.8670065256416,42.4987815674288
1758,1,49.8711404241668,42.5018723934867
1759,1,49.8752693300326,42.5049594866418
1760,1,49.8793932492688,42.5080428514023
1761,1,49.883512187898,42.5111224922712
1762,1,49.8876261519353,42.514198413746
1763,1,49.8917351473889,42.5172706203186
1764,1,49.8958391802594,42.5203391164758
1765,1,49.8999382565403,42.5234039066987
1766,1,49.9040323822178,42.5264649954631
1767,1,49.9081215632711,42.5295223872394
1768,1,49.9122058056719,42.5325760864927
1769,1,49.9162851153847,42.5356260976824
1770,1,49.9203594983671,42.5386724252628
1771,1,49.9244289605691,42.5417150736827
1772,1,49.9284935079338,42.5447540473856
1773,1,49.932553146397,42.5477893508096
1774,1,49.9366078818873,42.5508209883873
1775,1,49.9406577203264,42.5538489645463
1776,1,49.9447026676284,42.5568732837084
1777,1,49.9487427297006,42.5598939502904
1778,1,49.9527779124431,42.5629109687037
1779,1,49.9568082217489,42.5659243433543
1780,1,49.9608336635036,42.5689340786428
1781,1,49.9648542435862,42.5719401789647
1782,1,49.9688699678682,42.57494264871
1783,1,49.972880842214,42.5779414922635
1784,1,49.9768868724812,42.5809367140048
1785,1,49.9808880645202,42.5839283183079
1786,1,49.9848844241741,42.5869163095419
1787,1,49.9888759572794,42.5899006920703
1788,1,49.9928626696651,42.5928814702516
1789,1,49.9968445671535,42.5958586484387
1790,1,50.0008216555596,42.5988322309796
1791,1,50.0047939406916,42.6018022222168
1792,1,50.0087614283505,42.6047686264878
1793,1,50.0127241243305,42.6077314481246
1794,1,50.0166820344185,42.610690691454
1795,1,50.0206351643948,42.6136463607978
1796,1,50.0245835200325,42.6165984604723
1797,1,50.0285271070976,42.6195469947888
1798,1,50.0324659313493,42.6224919680534
1799,1,50.03639999854,42.6254333845667
1800,1,50.0403293144147,42.6283712486245
1801,1,50.044253884712,42.6313055645171
1802,1,50.0481737151632,42.6342363365299
1803,1,50.0520888114927,42.6371635689428
1804,1,50.0559991794182,42.6400872660308
1805,1,50.0599048246503,42.6430074320636
1806,1,50.0638057528927,42.6459240713059
1807,1,50.0677019698425,42.6488371880169
1808,1,50.0715934811895,42.6517467864511
1809,1,50.0754802926168,42.6546528708576
1810,1,50.0793624098009,42.6575554454804
1811,1,50.0832398384109,42.6604545145584
1812,1,50.0871125841096,42.6633500823253
1813,1,50.0909806525527,42.6662421530099
1814,1,50.094844049389,42.6691307308356
1815,1,50.0987027802606,42.672015820021
1816,1,50.1025568508027,42.6748974247793
1817,1,50.1064062666439,42.677775549319
1818,1,50.1102510334057,42.680650197843
1819,1,50.114091156703,42.6835213745497
1820,1,50.1179266421439,42.6863890836319
1821,1,50.1217574953297,42.6892533292777
1822,1,50.125583721855,42.69211411567
1823,1,50.1294053273076,42.6949714469866
1824,1,50.1332223172684,42.6978253274004
1825,1,50.1370346973117,42.7006757610792
1826,1,50.1408424730052,42.7035227521857
1827,1,50.1446456499097,42.7063663048776
1828,1,50.1484442335793,42.7092064233076
1829,1,50.1522382295614,42.7120431116234
1830,1,50.1560276433968,42.7148763739677
1831,1,50.1598124806194,42.7177062144782
1832,1,50.1635927467566,42.7205326372874
1833,1,50.167368447329,42.7233556465232
1834,1,50.1711395878508,42.7261752463082
1835,1,50.1749061738291,42.7289914407601
1836,1,50.1786682107648,42.7318042339916
1837,1,50.1824257041517,42.7346136301106
1838,1,50.1861786594774,42.7374196332199
1839,1,50.1899270822227,42.7402222474172
1840,1,50.1936709778616,42.7430214767956
1841,1,50.1974103518618,42.745817325443
1842,1,50.2011452096841,42.7486097974425
1843,1,50.204875556783,42.751398896872
1844,1,50.2086013986062,42.7541846278049
1845,1,50.2123227405949,42.7569669943093
1846,1,50.2160395881837,42.7597460004486
1847,1,50.2197519468007,42.7625216502813
1848,1,50.2234598218673,42.7652939478608
1849,1,50.2271632187984,42.7680628972358
1850,1,50.2308621430026,42.7708285024501
1851,1,50.2345565998817,42.7735907675425
1852,1,50.238246594831,42.7763496965471
1853,1,50.2419321332393,42.7791052934928
1854,1,50.245613220489,42.781857562404
1855,1,50.249289861956,42.7846065073001
1856,1,50.2529620630095,42.7873521321956
1857,1,50.2566298290124,42.7900944411002
1858,1,50.260293165321,42.7928334380186
1859,1,50.2639520772853,42.795569126951
1860,1,50.2676065702488,42.7983015118925
1861,1,50.2712566495483,42.8010305968335
1862,1,50.2749023205145,42.8037563857594
1863,1,50.2785435884714,42.806478882651
1864,1,50.2821804587367,42.8091980914843
1865,1,50.2858129366217,42.8119140162303
1866,1,50.2894410274312,42.8146266608553
1867,1,50.2930647364637,42.8173360293208
1868,1,50.2966840690111,42.8200421255836
1869,1,50.3002990303591,42.8227449535957
1870,1,50.303909625787,42.8254445173042
1871,1,50.3075158605677,42.8281408206515
1872,1,50.3111177399676,42.8308338675754
1873,1,50.3147152692469,42.8335236620086
1874,1,50.3183084536594,42.8362102078795
1875,1,50.3218972984526,42.8388935091112
1876,1,50.3254818088676,42.8415735696226
1877,1,50.3290619901391,42.8442503933276
1878,1,50.3326378474956,42.8469239841354
1879,1,50.3362093861594,42.8495943459504
1880,1,50.3397766113461,42.8522614826724
1881,1,50.3433395282654,42.8549253981966
1882,1,50.3468981421206,42.8575860964132
1883,1,50.3504524581085,42.8602435812079
1884,1,50.3540024814198,42.8628978564617
1885,1,50.3575482172391,42.8655489260508
1886,1,50.3610896707444,42.8681967938469
1887,1,50.3646268471077,42.8708414637169
1888,1,50.3681597514946,42.873482939523
1889,1,50.3716883890646,42.8761212251229
1890,1,50.3752127649707,42.8787563243693
1891,1,50.3787328843601,42.8813882411107
1892,1,50.3822487523734,42.8840169791907
1893,1,50.3857603741452,42.8866425424482
1894,1,50.3892677548038,42.8892649347175
1895,1,50.3927708994714,42.8918841598285
1896,1,50.3962698132639,42.8945002216061
1897,1,50.3997645012911,42.8971131238709
1898,1,50.4032549686567,42.8997228704388
1899,1,50.406741220458,42.9023294651209
1900,1,50.4102232617864,42.9049329117239
1901,1,50.413701097727,42.9075332140499
1902,1,50.4171747333588,42.9101303758963
1903,1,50.4206441737547,42.912724401056
1904,1,50.4241094239814,42.9153152933173
1905,1,50.4275704890995,42.9179030564639
1906,1,50.4310273741635,42.9204876942749
1907,1,50.4344800842219,42.923069210525
1908,1,50.4379286243169,42.9256476089841
1909,1,50.4413729994848,42.9282228934178
1910,1,50.4448132147556,42.9307950675868
1911,1,50.4482492751535,42.9333641352477
1912,1,50.4516811856965,42.9359301001523
1913,1,50.4551089513964,42.9384929660479
1914,1,50.4585325772592,42.9410527366772
1915,1,50.4619520682847,42.9436094157785
1916,1,50.4653674294666,42.9461630070856
1917,1,50.4687786657928,42.9487135143277
1918,1,50.4721857822449,42.9512609412296
1919,1,50.4755887837988,42.9538052915115
1920,1,50.478987675424,42.9563465688891
1921,1,50.4823824620844,42.9588847770737
1922,1,50.4857731487376,42.9614199197721
1923,1,50.4891597403354,42.9639520006866
1924,1,50.4925422418235,42.966481023515
1925,1,50.4959206581416,42.9690069919506
1926,1,50.4992949942237,42.9715299096824
1927,1,50.5026652549975,42.9740497803948
1928,1,50.5060314453849,42.9765666077678
1929,1,50.5093935703019,42.979080395477
1930,1,50.5127516346586,42.9815911471935
1931,1,50.5161056433589,42.9840988665838
1932,1,50.5194556013011,42.9866035573104
1933,1,50.5228015133774,42.9891052230311
1934,1,50.5261433844741,42.9916038673991
1935,1,50.5294812194717,42.9940994940636
1936,1,50.5328150232448,42.9965921066691
1937,1,50.5361448006619,42.9990817088558
1938,1,50.5394705565859,43.0015683042596
1939,1,50.5427922958736,43.0040518965117
1940,1,50.5461100233762,43.0065324892392
1941,1,50.5494237439387,43.0090100860649
1942,1,50.5527334624005,43.0114846906068
1943,1,50.5560391835952,43.0139563064789
1944,1,50.5593409123502,43.0164249372908
1945,1,50.5626386534875,43.0188905866475
1946,1,50.5659324118231,43.02135325815
1947,1,50.569222192167,43.0238129553946
1948,1,50.5725079993237,43.0262696819735
1949,1,50.5757898380918,43.0287234414745
1950,1,50.579067713264,43.031174237481
1951,1,50.5823416296272,43.0336220735721
1952,1,50.5856115919628,43.0360669533227
1953,1,50.588877605046,43.0385088803032
1954,1,50.5921396736466,43.0409478580798
1955,1,50.5953978025285,43.0433838902143
1956,1,50.5986519964498,43.0458169802643
1957,1,50.6019022601628,43.0482471317831
1958,1,50.6051485984143,43.0506743483196
1959,1,50.6083910159452,43.0530986334186
1960,1,50.6116295174906,43.0555199906203
1961,1,50.6148641077801,43.0579384234611
1962,1,50.6180947915374,43.0603539354726
1963,1,50.6213215734806,43.0627665301825
1964,1,50.624544458322,43.0651762111141
1965,1,50.6277634507683,43.0675829817866
1966,1,50.6309785555205,43.0699868457147
1967,1,50.6341897772739,43.072387806409
1968,1,50.6373971207182,43.0747858673759
1969,1,50.6406005905372,43.0771810321174
1970,1,50.6438001914094,43.0795733041315
1971,1,50.6469959280074,43.0819626869117
1972,1,50.6501878049982,43.0843491839476
1973,1,50.6533758270432,43.0867327987243
1974,1,50.6565599987982,43.0891135347228
1975,1,50.6597403249134,43.0914913954201
1976,1,50.6629168100331,43.0938663842885
1977,1,50.6660894587964,43.0962385047967
1978,1,50.6692582758365,43.0986077604087
1979,1,50.6724232657811,43.1009741545847
1980,1,50.6755844332525,43.1033376907805
1981,1,50.678741782867,43.1056983724477
1982,1,50.6818953192357,43.108056203034
1983,1,50.6850450469641,43.1104111859826
1984,1,50.6881909706518,43.1127633247327
1985,1,50.6913330948932,43.1151126227195
1986,1,50.694471424277,43.1174590833737
1987,1,50.6976059633864,43.1198027101221
1988,1,50.7007367167991,43.1221435063874
1989,1,50.7038636890871,43.124481475588
1990,1,50.7069868848172,43.1268166211383
1991,1,50.7101063085503,43.1291489464485
1992,1,50.713221964842,43.1314784549247
1993,1,50.7163338582425,43.1338051499689
1994,1,50.7194419932963,43.1361290349789
1995,1,50.7225463745424,43.1384501133486
1996,1,50.7256470065146,43.1407683884677
1997,1,50.7287438937409,43.1430838637217
1998,1,50.731837040744,43.1453965424921
1999,1,50.7349264520411,43.1477064281563
2000,1,50.7380121321439,43.1500135240878
2001,1,50.7410940855589,43.1523178336556
2002,1,50.7441723167867,43.1546193602251
2003,1,50.7472468303228,43.1569181071574
2004,1,50.7503176306573,43.1592140778094
2005,1,50.7533847222747,43.1615072755344
2006,1,50.7564481096541,43.1637977036811
2007,1,50.7595077972692,43.1660853655945
2008,1,50.7625637895885,43.1683702646156
2009,1,50.7656160910749,43.1706524040811
2010,1,50.7686647061859,43.1729317873239
2011,1,50.7717096393737,43.1752084176727
2012,1,50.7747508950851,43.1774822984524
2013,1,50.7777884777614,43.1797534329837
2014,1,50.7808223918389,43.1820218245833
2015,1,50.783852641748,43.1842874765639
2016,1,50.7868792319144,43.1865503922344
2017,1,50.7899021667578,43.1888105748994
2018,1,50.792921450693,43.1910680278597
2019,1,50.7959370881293,43.193322754412
2020,1,50.7989490834707,43.1955747578492
2021,1,50.801957441116,43.19782404146
2022,1,50.8049621654584,43.2000706085293
2023,1,50.8079632608861,43.202314462338
2024,1,50.8109607317819,43.2045556061629
2025,1,50.8139545825232,43.206794043277
2026,1,50.8169448174821,43.2090297769493
2027,1,50.8199314410257,43.2112628104448
2028,1,50.8229144575156,43.2134931470246
2029,1,50.825893871308,43.215720789946
2030,1,50.8288696867542,43.217945742462
2031,1,50.8318419082,43.2201680078221
2032,1,50.834810539986,43.2223875892716
2033,1,50.8377755864476,43.224604490052
2034,1,50.8407370519148,43.2268187134007
2035,1,50.8436949407126,43.2290302625515
2036,1,50.8466492571607,43.231239140734
2037,1,50.8496000055735,43.2334453511741
2038,1,50.8525471902602,43.2356488970937
2039,1,50.8554908155249,43.2378497817109
2040,1,50.8584308856665,43.2400480082398
2041,1,50.8613674049786,43.2422435798906
2042,1,50.8643003777496,43.2444364998698
2043,1,50.8672298082629,43.2466267713799
2044,1,50.8701557007965,43.2488143976195
2045,1,50.8730780596234,43.2509993817835
2046,1,50.8759968890114,43.2531817270627
2047,1,50.8789121932232,43.2553614366442
2048,1,50.8818239765161,43.2575385137113
2049,1,50.8847322431426,43.2597129614433
2050,1,50.8876369973498,43.2618847830159
2051,1,50.8905382433799,43.2640539816006
2052,1,50.8934359854697,43.2662205603654
2053,1,50.8963302278512,43.2683845224743
2054,1,50.899220974751,43.2705458710876
2055,1,50.9021082303908,43.2727046093616
2056,1,50.904991998987,43.274860740449
2057,1,50.9078722847512,43.2770142674986
2058,1,50.9107490918896,43.2791651936554
2059,1,50.9136224246036,43.2813135220604
2060,1,50.9164922870892,43.2834592558513
2061,1,50.9193586835377,43.2856023981614
2062,1,50.9222216181351,43.2877429521208
2063,1,50.9250810950623,43.2898809208554
2064,1,50.9279371184954,43.2920163074875
